#OTU ID	S11	S13	S17	S19	S1	S23	S25	S29	S2	S31	S35	S37	S39	S41	S45	S47	S51	S55	S57	S5	S7
Otu1341	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
Otu1494	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Otu1303	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1405	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu769	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	1	8	0	0	0
Otu650	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	7
Otu1245	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1033	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Otu721	0	0	0	0	0	2	0	1	0	3	0	0	4	0	0	0	0	0	0	0	1
Otu1185	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Otu1147	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0
Otu1460	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0
Otu1298	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1345	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Otu963	0	0	0	0	0	1	0	0	0	4	0	0	1	3	1	0	0	1	0	0	4
Otu1993	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu910	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1792	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Otu1791	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Otu2018	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
Otu314	0	0	0	0	0	2	2	1	0	1	0	0	0	0	8	1	0	4	1	7	18
Otu1771	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1779	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Otu1135	0	0	0	0	0	1	2	0	0	0	0	0	0	3	0	0	1	2	0	2	0
Otu1769	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Otu269	0	0	0	0	0	2	2	1	0	0	0	35	0	1	0	0	6	2	0	0	0
Otu1264	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu129	0	0	0	0	0	2	10	8	0	47	0	43	0	5	0	1	0	19	3	2	15
Otu1777	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1755	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Otu1192	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	7	0	2	4
Otu1984	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu705	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	4
Otu558	0	0	0	0	0	1	3	0	0	4	0	0	0	0	1	0	0	4	0	4	0
Otu469	0	0	0	0	0	3	2	0	0	0	0	0	0	2	0	0	0	0	0	7	4
Otu706	0	0	0	0	0	2	1	0	0	2	0	1	0	2	0	0	0	0	0	0	0
Otu1812	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Otu507	0	0	0	0	0	1	0	2	0	3	2	18	1	0	9	1	0	0	0	6	4
Otu1080	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0
Otu995	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0
Otu416	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	312	4
Otu609	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7
Otu1780	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0
Otu811	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0
Otu950	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Otu1735	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Otu657	0	0	0	0	0	1	0	0	0	0	0	5	1	2	0	0	0	0	0	0	0
Otu1050	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Otu1408	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
Otu833	0	0	0	0	0	1	2	0	0	0	0	1	0	0	1	0	3	5	1	0	1
Otu1782	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Otu653	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	3	4	0	2
Otu419	0	0	0	0	0	1	2	0	0	8	0	0	3	0	0	0	4	0	2	4	0
Otu1894	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu436	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	22
Otu902	0	0	0	0	0	0	1	0	0	0	0	0	0	5	1	0	0	2	0	0	0
Otu2039	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1861	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Otu1022	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0
Otu724	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	1	0	0
Otu509	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0
Otu926	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Otu1308	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	1	0
Otu1068	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu521	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	4	6
Otu1259	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Otu723	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu12	0	0	0	0	0	0	20	2515	0	29	1	0	0	0	0	0	1	64	0	0	0
Otu810	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1374	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Otu1934	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Otu1854	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu931	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Otu1485	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	1	0
Otu982	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Otu1125	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Otu1176	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2093	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Otu1786	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	3	0
Otu1338	0	0	0	0	0	0	1	1	0	4	0	0	0	1	0	0	2	1	0	2	5
Otu2072	0	0	0	0	0	0	2	1	0	0	0	7	0	0	0	0	4	4	1	0	2
Otu1265	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1008	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Otu1595	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1209	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0
Otu1181	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	1	0	1
Otu631	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	3	0	0
Otu1417	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Otu1313	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1746	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2058	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu413	0	0	0	0	0	0	9	9	0	7	0	0	2	0	0	0	5	6	0	0	0
Otu1838	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1837	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1204	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu1284	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Otu752	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	13	0	0	0	1
Otu1025	0	0	0	0	0	0	2	0	0	0	0	0	3	3	0	0	0	0	0	0	0
Otu267	0	0	0	0	0	0	9	6	0	0	0	25	0	5	4	2	3	4	1	9	9
Otu1563	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1724	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0
Otu1590	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu2048	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu535	0	0	0	0	0	0	2	0	0	6	0	3	0	0	0	0	1	0	0	1	0
Otu1234	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1
Otu1936	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0
Otu914	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1221	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Otu1834	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu1027	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	2	4	3	0
Otu988	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	2	0	0	0
Otu373	0	0	0	0	0	0	1	0	0	0	0	0	0	2	18	7	0	1	1	1	2
Otu375	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	6	4	1	0	7
Otu1180	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1609	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1625	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	2	0	0	0
Otu2112	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Otu622	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	1	2	0	0
Otu1446	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0
Otu580	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	10	1
Otu1902	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1739	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1205	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0
Otu1154	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	1	0	0
Otu1479	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu59	0	0	0	0	0	0	1	0	0	0	0	0	80	319	0	0	0	0	0	0	0
Otu1874	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Otu2085	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu685	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	5	0	0	0	0	1
Otu881	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	2	2	0
Otu1061	0	0	0	0	0	0	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0
Otu719	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Otu1547	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	4	0	0	0	0
Otu1833	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu228	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	74	1
Otu771	0	0	0	0	0	0	1	2	0	1	0	0	3	1	0	0	1	0	0	0	1
Otu1060	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	6	0	0	0	0
Otu690	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	9
Otu1257	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu1971	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0
Otu1285	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Otu2075	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Otu131	0	0	0	0	0	0	1	0	0	2	0	0	4	3	140	95	0	0	2	0	0
Otu1521	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Otu1877	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Otu1330	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	0	0
Otu716	0	0	0	0	0	0	1	0	0	0	0	4	0	2	0	0	2	0	0	0	0
Otu774	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	1	0
Otu2040	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1071	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	5
Otu1386	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0
Otu1153	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0
Otu2166	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu819	0	0	0	0	0	0	0	1	0	1	0	0	7	0	0	0	0	0	7	4	1
Otu1261	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1486	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu160	0	0	0	0	0	0	0	44	0	69	0	26	0	0	4	13	0	7	0	0	1
Otu2156	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
Otu2020	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu867	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0
Otu750	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0
Otu1329	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0
Otu1323	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu923	0	0	0	0	0	0	0	3	0	3	0	0	0	0	5	0	0	0	0	0	0
Otu2026	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1945	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1946	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu2024	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Otu978	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	3	0
Otu768	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0
Otu196	0	0	0	0	0	0	0	2	0	20	0	49	0	0	2	3	0	0	0	8	11
Otu1576	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0
Otu2022	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu146	0	0	0	0	0	0	0	4	0	0	0	29	20	20	0	6	4	7	0	0	15
Otu1947	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1952	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
Otu2050	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
Otu1365	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1140	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1970	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2061	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	4
Otu991	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu2118	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0
Otu1130	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	2	0	0	0	0
Otu662	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	3
Otu1174	0	0	0	0	0	0	0	1	0	8	2	0	0	0	0	0	0	0	0	0	0
Otu992	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0
Otu1807	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
Otu450	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	2	1	3	0	0
Otu1359	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0
Otu1645	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0
Otu2191	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1143	0	0	0	0	0	0	0	6	0	28	3	0	0	0	1	3	0	0	0	0	0
Otu1642	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1843	0	0	0	0	0	0	0	1	0	1	0	0	0	0	6	16	0	1	28	0	0
Otu1638	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Otu1391	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu1640	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu1159	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0
Otu741	0	0	0	0	0	0	0	1	0	0	0	0	9	2	0	0	0	0	0	0	0
Otu754	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0
Otu1072	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	3	0
Otu1747	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	3	0	0	0	1
Otu1039	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0
Otu952	0	0	0	0	0	0	0	1	0	5	0	8	0	0	0	0	0	0	0	0	0
Otu2200	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu655	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	2	0	0	0	5	0
Otu1589	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1606	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Otu1928	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
Otu1139	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0
Otu777	0	0	0	0	0	0	0	2	0	0	0	0	1	13	1	2	0	0	0	0	0
Otu1316	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1175	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0
Otu951	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	2
Otu188	0	0	0	0	0	0	0	1	0	0	0	3	0	0	2	0	0	69	0	0	0
Otu1243	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	2	0	0	0	6
Otu1254	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
Otu775	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	3	0	1	0
Otu1982	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0
Otu932	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	3	0	1	0	0
Otu737	0	0	0	0	0	0	0	1	0	0	4	2	0	0	0	0	5	0	0	1	0
Otu156	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	233	39
Otu751	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	9	0	0
Otu343	0	0	0	0	0	0	0	1	0	0	0	29	5	0	0	1	3	2	0	0	7
Otu2067	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0
Otu1445	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0
Otu960	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0
Otu876	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	2	0	0	4	2	0
Otu1304	0	0	0	0	0	0	0	0	3	0	0	1	2	1	0	0	0	0	2	0	3
Otu1790	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0
Otu1944	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
Otu1331	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0
Otu1588	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Otu947	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	2	0	0	14	0
Otu1428	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Otu1255	0	0	0	0	0	0	0	0	0	2	0	5	0	0	1	0	0	0	0	0	3
Otu882	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0
Otu1604	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3	0	0	0	0	1
Otu1538	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Otu1182	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0
Otu2063	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
Otu778	0	0	0	0	0	0	0	0	0	1	0	0	2	0	9	3	0	2	10	2	0
Otu879	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0
Otu1170	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	3	0	0	0	0
Otu776	0	0	0	0	0	0	0	0	0	5	1	0	2	0	0	0	0	0	0	0	0
Otu1594	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
Otu1536	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Otu1043	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Otu1164	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
Otu370	0	0	0	0	0	0	0	0	0	5	0	0	0	3	2	7	0	0	2	5	3
Otu2092	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Otu1510	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Otu1045	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Otu2071	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0
Otu935	0	0	0	0	0	0	0	0	0	6	0	0	5	1	0	0	0	0	0	0	0
Otu2094	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0
Otu2004	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Otu1878	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Otu1678	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
Otu1643	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Otu397	0	0	0	0	0	0	0	0	0	4	0	0	8	11	0	0	1	0	0	3	1
Otu824	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	1	0	0	0
Otu971	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Otu618	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	15	0	0	0	0	0
Otu1543	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
Otu2103	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Otu937	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	4	0	0	0	0
Otu549	0	0	0	0	0	0	0	0	0	2	0	1	0	2	8	3	0	0	0	0	0
Otu1171	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0
Otu1353	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	4	0	0	0	0	0
Otu1478	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	1	3	0	0	0	0
Otu582	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	7	0	1	0	0	0
Otu561	0	0	0	0	0	0	0	0	0	2	0	0	0	0	12	15	0	0	0	0	0
Otu759	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	1	1
Otu1862	0	0	0	0	0	0	0	0	0	2	0	6	0	0	1	0	0	0	0	1	0
Otu2087	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0
Otu1384	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
Otu1477	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Otu2090	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0
Otu1484	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	2	0
Otu1532	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Otu949	0	0	0	0	0	0	0	0	0	1	0	0	2	4	0	0	0	4	0	0	0
Otu1602	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Otu1584	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Otu1915	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Otu1628	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Otu1909	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Otu1554	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0	3	0	0	0
Otu1648	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Otu1462	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1
Otu1187	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	2	0	4	0	0
